GASVISION_FILEVERSION;4;apr.50;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
DECIMALSEPARATOR;,;;;;;;;;;;;;;;;;;;;;
DATESEPARATOR;.;;;;;;;;;;;;;;;;;;;;
SHORTDATEFORMAT;dd/MM/yyyy;;;;;;;;;;;;;;;;;;;;
TIMESEPARATOR;:;;;;;;;;;;;;;;;;;;;;
TIMEAMSTRING;;;;;;;;;;;;;;;;;;;;;
TIMEPMSTRING;;;;;;;;;;;;;;;;;;;;;
LONGTIMEFORMAT;hh:mm:ss;;;;;;;;;;;;;;;;;;;;
SESSION_HEADER;Avg.;60;03.10.2018;10:53:24;03.10.2018;18:56:51;Polytron;7000;ARBC0143;8.0;0;;;;;;;;;;
GASTYPE;H2O2;;;;;;;;;;;;;;;;;;;;
UNITNAME;ppm;;;;;;;;;;;;;;;;;;;;
GAS_A1;1;;;;;;;;;;;;;;;;;;;;
GAS_A2;2;;;;;;;;;;;;;;;;;;;;
RANGE;300;;;;;;;;;;;;;;;;;;;;
SERIALNO;ARCJ0042;;;;;;;;;;;;;;;;;;;;
PARTNO;6809705;;;;;;;;;;;;;;;;;;;;
CALDATE;03.04.2017;;;;;;;;;;;;;;;;;;;;
SENSORTYPE;EC;;;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:11:56;6,186;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:12:56;6,126;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:13:56;6,14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:14:56;5,923;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:15:56;5,904;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:16:56;6,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:17:56;6,153;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:18:56;6,205;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:19:56;6,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:20:56;6,158;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:21:56;6,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:22:56;6,065;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:23:56;5,944;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:24:56;5,993;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:25:56;5,976;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:26:56;5,976;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:27:56;5,97;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:28:56;5,959;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:29:56;5,913;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:30:56;5,983;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:31:56;5,894;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:32:56;5,78;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:33:56;5,838;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:34:56;5,843;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:35:56;5,788;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:36:56;5,793;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:37:56;5,799;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:38:56;5,863;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:39:56;5,899;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:40:56;5,899;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:41:56;5,816;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:42:56;5,756;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:43:56;5,523;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:44:56;5,459;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:45:56;5,601;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:46:56;5,636;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:47:56;5,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:48:56;5,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:49:56;5,749;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:50:56;5,785;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:51:56;5,68;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:52:56;5,523;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:53:56;5,429;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:54:56;5,306;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:55:56;5,291;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:56:56;5,261;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:57:56;5,453;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:58:56;5,361;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:59:56;5,203;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:00:56;5,218;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:01:56;5,276;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:02:56;5,261;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:03:56;5,366;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:04:56;5,235;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:05:56;5,163;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:06:56;5,2;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:07:56;5,153;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:08:56;5,11;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:09:56;5,038;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:10:56;5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:11:56;5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:12:56;5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:13:56;5,093;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:14:56;5,156;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:15:56;5,081;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:16:56;5,065;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:17:56;5,111;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:18:56;5,078;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:19:56;4,911;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:20:56;4,911;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:21:56;5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:22:56;4,944;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:23:56;4,981;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:24:56;4,853;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:25:56;4,868;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:26:56;4,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:27:56;4,958;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:28:56;4,954;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:29:56;4,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:30:56;4,851;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:31:56;4,839;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:32:56;4,83;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:33:56;4,748;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:34:56;4,724;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:35:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:36:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:37:56;4,841;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:38:56;4,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:39:56;4,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:40:56;4,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:41:56;4,848;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:42:56;4,886;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:43:56;4,821;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:44:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:45:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:46:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:47:56;4,795;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:48:56;4,818;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:49:56;4,951;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:50:56;4,976;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:51:56;4,841;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:52:56;4,741;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:53:56;4,793;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:54:56;4,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:55:56;4,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:56:56;4,744;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:57:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:58:56;4,825;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;00:59:56;4,859;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:00:56;4,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:01:56;4,713;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:02:56;4,713;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:03:56;4,74;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:04:56;4,645;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:05:56;4,638;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:06:56;4,504;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:07:56;4,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:08:56;4,464;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:09:56;4,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:10:56;4,481;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:11:56;4,423;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:12:56;4,411;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:13:56;4,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:14:56;4,533;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:15:56;4,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:16:56;4,618;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:17:56;4,629;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:18:56;4,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:19:56;4,616;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:20:56;4,461;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:21:56;4,424;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:22:56;4,45;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:23:56;4,555;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:24:56;4,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:25:56;4,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:26:56;4,401;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:27:56;4,371;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:28:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:29:56;4,343;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:30:56;4,366;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:31:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:32:56;4,32;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:33:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:34:56;4,359;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:35:56;4,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:36:56;4,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:37:56;4,485;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:38:56;4,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:39:56;4,461;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:40:56;4,411;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:41:56;4,445;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:42:56;4,496;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:43:56;4,493;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:44:56;4,536;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:45:56;4,471;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:46:56;4,32;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:47:56;4,368;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:48:56;4,321;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:49:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:50:56;4,266;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:51:56;4,233;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:52:56;4,233;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:53:56;4,203;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:54:56;4,26;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:55:56;4,315;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:56:56;4,263;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:57:56;4,206;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:58:56;4,224;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;01:59:56;4,239;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:00:56;4,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:01:56;4,238;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:02:56;4,373;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:03:56;4,365;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:04:56;4,28;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:05:56;4,276;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:06:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:07:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:08:56;4,298;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:09:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:10:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:11:56;4,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:12:56;4,201;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:13:56;4,281;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:14:56;4,28;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:15:56;4,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:16:56;4,155;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:17:56;4,129;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:18:56;4,14;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:19:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:20:56;4,12;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:21:56;4,219;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:22:56;4,28;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:23:56;4,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:24:56;4,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:25:56;4,194;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:26:56;4,15;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:27:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:28:56;4,066;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:29:56;4;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:30:56;4,086;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:31:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:32:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:33:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:34:56;4,148;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:35:56;4,121;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:36:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:37:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:38:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:39:56;4,103;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:40:56;4,1;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:41:56;4,001;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:42:56;3,904;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:43:56;3,853;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:44:56;3,765;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:45:56;3,818;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:46:56;3,881;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:47:56;3,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:48:56;3,916;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:49:56;3,896;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:50:56;3,881;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:51:56;3,863;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:52:56;3,878;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:53:56;3,936;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:54:56;3,899;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:55:56;3,813;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:56:56;3,731;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:57:56;3,728;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:58:56;3,631;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;02:59:56;3,63;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:00:56;3,693;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:01:56;3,771;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:02:56;3,8;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:03:56;3,78;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:04:56;3,798;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:05:56;3,816;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:06:56;3,761;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:07:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:08:56;3,673;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:09:56;3,696;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:10:56;3,631;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:11:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:12:56;3,628;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:13:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:14:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:15:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:16:56;3,719;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:17:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:18:56;3,709;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:19:56;3,699;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:20:56;3,61;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:21:56;3,693;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:22:56;3,648;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:23:56;3,536;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:24:56;3,565;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:25:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:26:56;3,601;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:27:56;3,676;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:28:56;3,636;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:29:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:30:56;3,686;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:31:56;3,668;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:32:56;3,611;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:33:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:34:56;3,52;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:35:56;3,526;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:36:56;3,583;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:37:56;3,58;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:38:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:39:56;3,6;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:40:56;3,531;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:41:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:42:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:43:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:44:56;3,505;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:45:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:46:56;3,575;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:47:56;3,535;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:48:56;3,578;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:49:56;3,516;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:50:56;3,485;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:51:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:52:56;3,513;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:53:56;3,644;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:54:56;3,653;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:55:56;3,596;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:56:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:57:56;3,511;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:58:56;3,561;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;03:59:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:00:56;3,408;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:01:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:02:56;3,413;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:03:56;3,428;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:04:56;3,48;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:05:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:06:56;3,5;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:07:56;3,479;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:08:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:09:56;3,391;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:10:56;3,416;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:11:56;3,476;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:12:56;3,454;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:13:56;3,398;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:14:56;3,386;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:15:56;3,321;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:16:56;3,349;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:17:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:18:56;3,305;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:19:56;3,313;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:20:56;3,346;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:21:56;3,345;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:22:56;3,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:23:56;3,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:24:56;3,339;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:25:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:26:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:27:56;3,378;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:28:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:29:56;3,399;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:30:56;3,305;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:31:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:32:56;3,233;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:33:56;3,358;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:34:56;3,389;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:35:56;3,29;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:36:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:37:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:38:56;3,239;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:39:56;3,3;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:40:56;3,216;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:41:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:42:56;3,228;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:43:56;3,219;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:44:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:45:56;3,199;;;;;;;;;;;;;;;;;;
VAL;05.10.2018;04:46:56;3,11;;;;;;;;;;;;;;;;;;
